"source_video","frame_idx","timestamp_ms","landmark_id","x","y","z","world_x","world_y","world_z","visibility","presence"
"fall-01-cam0.mp4","6","200","4","0.5551078915596008","0.7096309661865234","-0.13500268757343292","-0.0745072066783905","0.13203775882720947","-0.40288183093070984","0.9984562397003174","0.9999904632568359"
"fall-01-cam0.mp4","6","200","5","0.5547670722007751","0.7074168920516968","-0.1350620537996292","-0.07055208832025528","0.13658306002616882","-0.4168773889541626","0.998476505279541","0.9999878406524658"
"fall-01-cam0.mp4","6","200","6","0.5544847249984741","0.7050943374633789","-0.13509893417358398","-0.07744302600622177","0.14694803953170776","-0.3959154784679413","0.9987689852714539","0.9999780654907227"
"fall-01-cam0.mp4","6","200","7","0.5608961582183838","0.7215481996536255","-0.13798171281814575","0.005365852732211351","0.1742917150259018","-0.42130976915359497","0.9995681643486023","0.9999921321868896"
"fall-01-cam0.mp4","6","200","8","0.5558953285217285","0.693134605884552","-0.14498884975910187","-0.10015224665403366","0.10240273922681808","-0.421895831823349","0.9974699020385742","0.9999648332595825"
"fall-01-cam0.mp4","6","200","9","0.5573279857635498","0.7090927362442017","-0.12187089771032333","-0.001028583967126906","0.12136795371770859","-0.34327971935272217","0.9988862872123718","0.9999727010726929"
"fall-01-cam0.mp4","6","200","10","0.5563423037528992","0.7012453079223633","-0.12450666725635529","-0.04253687709569931","0.11199513077735901","-0.377530962228775","0.9984845519065857","0.999931812286377"
"fall-01-cam0.mp4","6","200","11","0.5744141340255737","0.7040470242500305","-0.11812905967235565","0.1262625902891159","0.12317170947790146","-0.31331852078437805","0.9999836087226868","0.9999960660934448"
"fall-01-cam0.mp4","6","200","12","0.5602684020996094","0.65765380859375","-0.12354747951030731","0.08626618981361389","-0.034343741834163666","-0.26548221707344055","0.9998906850814819","0.9999011754989624"
"fall-01-cam0.mp4","6","200","13","0.5863479375839233","0.7243950963020325","-0.12152116000652313","0.22708220779895782","0.1819559782743454","-0.30573463439941406","0.9105719327926636","0.9998974800109863"
"fall-01-cam0.mp4","6","200","14","0.5661525726318359","0.677486002445221","-0.16734646260738373","0.04256133362650871","0.08192001283168793","-0.3944621980190277","0.6384372711181641","0.9958391189575195"
"fall-01-cam0.mp4","6","200","15","0.5878499150276184","0.7672535181045532","-0.14299710094928741","0.19813883304595947","0.28212466835975647","-0.2746026813983917","0.7402218580245972","0.9995248317718506"
"fall-01-cam0.mp4","6","200","16","0.5633988380432129","0.7006267309188843","-0.2191881686449051","-0.00917588546872139","0.09282993525266647","-0.5286240577697754","0.7245357632637024","0.9959967136383057"
"fall-01-cam0.mp4","6","200","17","0.5852774977684021","0.787640392780304","-0.15077553689479828","0.20656368136405945","0.3088243007659912","-0.27539968490600586","0.6897599697113037","0.9991449117660522"
"fall-01-cam0.mp4","6","200","18","0.5603297352790833","0.701188862323761","-0.2346360981464386","-0.013859925791621208","0.11135108768939972","-0.6013258695602417","0.694200873374939","0.9961269497871399"
"fall-01-cam0.mp4","6","200","19","0.5858048796653748","0.7849830389022827","-0.16004537045955658","0.18139852583408356","0.30932101607322693","-0.3117031157016754","0.6937982439994812","0.999005138874054"
"fall-01-cam0.mp4","6","200","20","0.5607832670211792","0.7058966755867004","-0.23697276413440704","0.016766877844929695","0.13402874767780304","-0.6042313575744629","0.7072775959968567","0.9967868328094482"
"fall-01-cam0.mp4","6","200","21","0.5823493003845215","0.7763882279396057","-0.14704981446266174","0.17615099251270294","0.3126949071884155","-0.2841419577598572","0.6592362523078918","0.9992634654045105"
"fall-01-cam0.mp4","6","200","22","0.5623398423194885","0.7054193615913391","-0.22183844447135925","-0.010499256663024426","0.10018103569746017","-0.5509741306304932","0.636114776134491","0.9970486760139465"
"fall-01-cam0.mp4","6","200","23","0.5646605491638184","0.6805256605148315","-0.0013941427459940314","0.043275006115436554","0.044595204293727875","0.016087332740426064","0.9999671578407288","0.9999984502792358"
"fall-01-cam0.mp4","6","200","24","0.5583457946777344","0.6479711532592773","0.0013045227387920022","-0.037592604756355286","-0.04445919394493103","-0.017592867836356163","0.9999468922615051","0.9999939203262329"
"fall-01-cam0.mp4","6","200","25","0.5558302402496338","0.7303586602210999","-0.06158300116658211","-0.09274742752313614","0.22543878853321075","-0.11671644449234009","0.913358211517334","0.9999598264694214"
"fall-01-cam0.mp4","6","200","26","0.5371291637420654","0.6118471622467041","-0.06594328582286835","-0.19408661127090454","-0.1424771249294281","-0.12132041901350021","0.8268667459487915","0.999850869178772"
"fall-01-cam0.mp4","6","200","27","0.5233576893806458","0.7600100040435791","-0.056251250207424164","-0.383174329996109","0.3602905571460724","-0.0826665535569191","0.5131178498268127","0.999137282371521"
"fall-01-cam0.mp4","6","200","28","0.528677225112915","0.6141244769096375","-0.06221448630094528","-0.30486366152763367","-0.15259197354316711","-0.0558282807469368","0.4719821810722351","0.9991948008537292"
"fall-01-cam0.mp4","6","200","29","0.5169330835342407","0.765563428401947","-0.05790693312883377","-0.4159836769104004","0.3526977598667145","-0.06317707151174545","0.33872249722480774","0.9955611228942871"
"fall-01-cam0.mp4","6","200","30","0.5252999067306519","0.6235496997833252","-0.06312282383441925","-0.3090643882751465","-0.16304664313793182","-0.09307646006345749","0.3341056704521179","0.9989246726036072"
"fall-01-cam0.mp4","6","200","31","0.5202114582061768","0.7654155492782593","-0.09047812968492508","-0.40004900097846985","0.3480970859527588","-0.10072658210992813","0.46162518858909607","0.9986929297447205"
"fall-01-cam0.mp4","6","200","32","0.5293898582458496","0.5882517695426941","-0.08846013993024826","-0.2506808638572693","-0.24080286920070648","-0.12745584547519684","0.4084138572216034","0.999448835849762"
"fall-01-cam0.mp4","9","300","0","0.6124244928359985","0.5657970309257507","-0.12021706998348236","0.3405908942222595","-0.24440708756446838","-0.41732874512672424","0.9983929395675659","0.996985137462616"
"fall-01-cam0.mp4","9","300","1","0.6160171031951904","0.5637010335922241","-0.12074226140975952","0.36970430612564087","-0.24584512412548065","-0.425523579120636","0.9984527230262756","0.99689781665802"
"fall-01-cam0.mp4","9","300","2","0.6163083910942078","0.5653225779533386","-0.1208462119102478","0.36744847893714905","-0.24284246563911438","-0.4129684567451477","0.9984235763549805","0.9976200461387634"
"fall-01-cam0.mp4","9","300","3","0.6165375709533691","0.5671544671058655","-0.12088648974895477","0.36643269658088684","-0.24551038444042206","-0.41587746143341064","0.9989812970161438","0.9971387386322021"
"fall-01-cam0.mp4","9","300","4","0.6152005195617676","0.5581661462783813","-0.12136194854974747","0.37714555859565735","-0.2567421793937683","-0.4335622489452362","0.9985241293907166","0.9952232241630554"
"fall-01-cam0.mp4","9","300","5","0.6149386167526245","0.5561879873275757","-0.12144245207309723","0.3763410747051239","-0.2546730935573578","-0.44850194454193115","0.998548686504364","0.9960297346115112"
"fall-01-cam0.mp4","9","300","6","0.6146894097328186","0.5540873408317566","-0.12150420993566513","0.37040892243385315","-0.2431071698665619","-0.42568400502204895","0.9988312721252441","0.9952687621116638"
"fall-01-cam0.mp4","9","300","7","0.6156736612319946","0.5689348578453064","-0.10886631906032562","0.3563660979270935","-0.21682681143283844","-0.3949736952781677","0.9995914697647095","0.9985190033912659"
"fall-01-cam0.mp4","9","300","8","0.6130063533782959","0.5503891110420227","-0.11199332773685455","0.3013383448123932","-0.25029662251472473","-0.4112167954444885","0.9976243376731873","0.996126115322113"
"fall-01-cam0.mp4","9","300","9","0.6096066832542419","0.5721865296363831","-0.1136149913072586","0.33938392996788025","-0.2232857644557953","-0.3870365619659424","0.9989326596260071","0.9991661310195923"
"fall-01-cam0.mp4","9","300","10","0.608672559261322","0.5656391978263855","-0.11500849574804306","0.30991244316101074","-0.218531534075737","-0.4179379940032959","0.9985609650611877","0.9983546137809753"
"fall-01-cam0.mp4","9","300","11","0.6045337319374084","0.6062409281730652","-0.09086041897535324","0.28563880920410156","-0.10812561213970184","-0.2860531210899353","0.9999836683273315","0.9999803304672241"
"fall-01-cam0.mp4","9","300","12","0.5915807485580444","0.5601310729980469","-0.0949832871556282","0.2303299456834793","-0.274873286485672","-0.2526160478591919","0.9998924732208252","0.9998396635055542"
"fall-01-cam0.mp4","9","300","13","0.5876622796058655","0.6695477962493896","-0.07299870252609253","0.19735655188560486","0.054258089512586594","-0.24258065223693848","0.9102753400802612","0.9996019005775452"
"fall-01-cam0.mp4","9","300","14","0.5734851360321045","0.6358421444892883","-0.10236372798681259","0.0684720128774643","0.00733292568475008","-0.30247512459754944","0.6376805305480957","0.9968043565750122"
"fall-01-cam0.mp4","9","300","15","0.570336103439331","0.713601291179657","-0.06774446368217468","0.05794849991798401","0.17269393801689148","-0.13324685394763947","0.7195796966552734","0.9977591037750244"
"fall-01-cam0.mp4","9","300","16","0.563786506652832","0.7016184329986572","-0.12207482010126114","-0.005729140248149633","0.17321032285690308","-0.3471011817455292","0.7141149640083313","0.9987126588821411"
"fall-01-cam0.mp4","9","300","17","0.5665974617004395","0.7260409593582153","-0.0727359727025032","0.03362753242254257","0.17569087445735931","-0.11600876599550247","0.6688019633293152","0.9940231442451477"
"fall-01-cam0.mp4","9","300","18","0.5601691007614136","0.7171409130096436","-0.13415545225143433","-0.01158734317868948","0.2241337150335312","-0.4020516276359558","0.6846248507499695","0.9979501366615295"
"fall-01-cam0.mp4","9","300","19","0.5665416717529297","0.7213037610054016","-0.07967651635408401","0.018033308908343315","0.161440908908844","-0.13065561652183533","0.673173725605011","0.9931480288505554"
"fall-01-cam0.mp4","9","300","20","0.5631425976753235","0.7174562811851501","-0.13778270781040192","0.038122694939374924","0.22696124017238617","-0.40732541680336","0.6979088187217712","0.9980888962745667"
"fall-01-cam0.mp4","9","300","21","0.5673689842224121","0.7156025171279907","-0.06996259838342667","0.034285690635442734","0.18968847393989563","-0.13595415651798248","0.639905571937561","0.9958652257919312"
"fall-01-cam0.mp4","9","300","22","0.5649295449256897","0.7126463651657104","-0.12429726123809814","-0.0055090924724936485","0.18326814472675323","-0.36018067598342896","0.6253006458282471","0.9988238215446472"
"fall-01-cam0.mp4","9","300","23","0.5732189416885376","0.6573848724365234","0.0011334138689562678","0.043440911918878555","0.04379259794950485","0.022447818890213966","0.9999654293060303","0.999969482421875"
"fall-01-cam0.mp4","9","300","24","0.5641698837280273","0.6317214369773865","-0.001206816523335874","-0.03859277442097664","-0.04353996366262436","-0.02231905609369278","0.999944806098938","0.9999220371246338"
"fall-01-cam0.mp4","9","300","25","0.5735043287277222","0.692112922668457","0.023479489609599113","0.01742166467010975","0.21649609506130219","0.030809644609689713","0.9159278273582458","0.9994667172431946"
"fall-01-cam0.mp4","9","300","26","0.5499060153961182","0.6542656421661377","0.00471453694626689","-0.14012736082077026","0.01606123335659504","-0.02123069018125534","0.8280797004699707","0.9988893866539001"
"fall-01-cam0.mp4","9","300","27","0.5576270222663879","0.6840578317642212","0.11822223663330078","-0.13832762837409973","0.1753547042608261","0.3443557322025299","0.5111746788024902","0.998824417591095"
"fall-01-cam0.mp4","9","300","28","0.5435155034065247","0.6546221375465393","0.0954747349023819","-0.2683352828025818","0.02265670895576477","0.30441081523895264","0.46361231803894043","0.9916320443153381"
"fall-01-cam0.mp4","9","300","29","0.5544321537017822","0.6802931427955627","0.12783746421337128","-0.16384537518024445","0.16126182675361633","0.39014777541160583","0.3348267674446106","0.9970136880874634"
"fall-01-cam0.mp4","9","300","30","0.5429691672325134","0.6585270166397095","0.10545800626277924","-0.27683448791503906","0.014442277140915394","0.29923173785209656","0.3237781822681427","0.9918661713600159"
"fall-01-cam0.mp4","9","300","31","0.5535013675689697","0.6973122358322144","0.12681590020656586","-0.1816675215959549","0.18747809529304504","0.4362577795982361","0.4551824629306793","0.9912759065628052"
"fall-01-cam0.mp4","9","300","32","0.537102460861206","0.6506265997886658","0.1045183539390564","-0.25732240080833435","-0.005006362684071064","0.32091715931892395","0.3983596861362457","0.9713852405548096"
