sequence_id,label,frame_number,timestamp_ms,pelvis_x,pelvis_y,shoulder_x,shoulder_y,trunk_angle_deg,ankle_gap,left_stride_extent,right_stride_extent,core_visibility_min,core_visibility_mean,pelvis_x_smooth,pelvis_y_smooth,trunk_angle_deg_smooth,left_stride_extent_smooth,right_stride_extent_smooth
adl-01-cam0-rgb,adl,47,1518,0.6805238127708435,0.48826964199543,0.6765789687633514,0.33667056262493134,-1.4905889873294864,0.017853736877441406,0.014369010925292969,0.032222747802734375,0.7653136849403381,0.9336457848548889,0.6802065262804806,0.4888282628544474,-1.5052569147864787,0.01284173879272492,0.03397164393813058
adl-01-cam0-rgb,adl,49,1584,0.678335964679718,0.4885729253292084,0.6737939715385437,0.33581455051898956,-1.7030842986824184,0.020920515060424805,0.011160314083099365,0.03208082914352417,0.7774178981781006,0.9381648103396097,0.6786929857937278,0.48909030177376417,-1.8678808733589904,0.00972663233806559,0.03360822693610083
adl-01-cam0-rgb,adl,51,1650,0.6764432191848755,0.4910215437412262,0.6704379022121429,0.33546407520771027,-2.210813402292095,0.029622375965118408,0.0017902851104736328,0.03141266107559204,0.7653811573982239,0.9378824432690939,0.6766093919029473,0.49033194090122717,-2.3342062948211986,0.005462335172669704,0.030293590707696317
adl-01-cam0-rgb,adl,53,1716,0.6739577949047089,0.4912804812192917,0.6660028994083405,0.3333296775817871,-2.883158288532221,0.023180723190307617,0.0034252703189849854,0.026605993509292603,0.7765929102897644,0.9418672621250153,0.6737436475433818,0.4920824531997946,-2.8245754905349623,0.0025136890091421262,0.02555064708639529
adl-01-cam0-rgb,adl,55,1782,0.6701977849006653,0.49298182129859924,0.6608136296272278,0.32917988300323486,-3.2788709366833895,0.01914280652999878,0.0007193088531494141,0.019862115383148193,0.7881356477737427,0.9457182884216309,0.6699942596805035,0.4926954036925255,-3.22970427456064,0.002661680633371524,0.019254166197467133
adl-01-cam0-rgb,adl,57,1848,0.665943443775177,0.49236713349819183,0.655073493719101,0.3211877942085266,-3.6334243144392415,0.01725935935974121,0.003672659397125244,0.013586699962615967,0.8039020299911499,0.9501631955305735,0.6653367991829322,0.49138330187632334,-3.4168141456650236,0.005772667658793454,0.012075490636742976
adl-01-cam0-rgb,adl,59,1914,0.6600066423416138,0.49025924503803253,0.6496118605136871,0.31380294263362885,-3.3713141641749043,0.01587313413619995,0.010376930236816406,0.005496203899383545,0.8060020804405212,0.9519957800706228,0.6600059723699239,0.4879303968055933,-3.321733042119914,0.010427716877553355,0.006827887905624512
adl-01-cam0-rgb,adl,61,1980,0.6539219915866852,0.4835963100194931,0.6448146104812622,0.3087500333786011,-2.9817240361679134,0.01653963327407837,0.01707884669303894,0.0005392134189605713,0.8166770935058594,0.9551922579606374,0.6545169085135182,0.48351587909898647,-3.0571425915446033,0.014100051287448746,0.0049225489298502555
adl-01-cam0-rgb,adl,63,2046,0.6480865776538849,0.4769960939884186,0.6407902240753174,0.3058848977088928,-2.441670545117546,0.012618720531463623,0.018047600984573364,0.005428880453109741,0.8295364379882812,0.9586426218350729,0.6487240063679673,0.47893882449313085,-2.5454363707089294,0.01656477766119554,0.006860200976912584
adl-01-cam0-rgb,adl,65,2112,0.6435512006282806,0.4736926704645157,0.6375643014907837,0.30346067249774933,-2.014208476397664,0.0020546913146972656,0.015496283769607544,0.013441592454910278,0.8444836139678955,0.9622897505760193,0.6432297959988242,0.4753188913389711,-2.013506214511144,0.0158865495677634,0.011059520564554042
adl-01-cam0-rgb,adl,67,2178,0.6383168697357178,0.47346238791942596,0.6334405541419983,0.3011574000120163,-1.6210659495488289,0.005426168441772461,0.013487279415130615,0.018913447856903076,0.8568978905677795,0.9651034971078237,0.6377242964841577,0.4734947646593112,-1.4145892128283784,0.012555781509969121,0.01730331752723427
adl-01-cam0-rgb,adl,69,2244,0.6314956247806549,0.47435541450977325,0.6297663450241089,0.3000030517578125,-0.5682583323623056,0.017279982566833496,0.007619768381118774,0.02489975094795227,0.8705246448516846,0.966564546028773,0.6322141062645676,0.4737195616418658,-0.777861762260792,0.007836689680685717,0.023879904767651543
adl-01-cam0-rgb,adl,71,2310,0.627144068479538,0.47467367351055145,0.6256037950515747,0.29839757084846497,-0.5006289536575664,0.03025418519973755,0.0033854544162750244,0.026868730783462524,0.8831706643104553,0.9679892957210541,0.6263239517872459,0.4750436077386263,-0.13344535448428144,0.004110621425496546,0.030051976313322612
adl-01-cam0-rgb,adl,73,2376,0.6198004186153412,0.47635380923748016,0.62137371301651,0.2967437207698822,0.5018694911199736,0.03518396615982056,0.001245945692062378,0.03393802046775818,0.8943566083908081,0.966671347618103,0.6203770175640708,0.47605708718815853,0.23045900193683286,0.0019442622279707987,0.035346866944135476
adl-01-cam0-rgb,adl,75,2442,0.6145181357860565,0.4766935855150223,0.6164984107017517,0.2934727817773819,0.6192363253194786,0.03972756862640381,0.0008643567562103271,0.03886321187019348,0.8944449424743652,0.9665128191312155,0.6141597733095085,0.476642923760207,0.45370760602050764,0.002531289925306904,0.0390861115672371
adl-01-cam0-rgb,adl,77,2508,0.6079281568527222,0.47643065452575684,0.6094560623168945,0.2870698869228363,0.46229552172595845,0.03676944971084595,0.00521320104598999,0.04198265075683594,0.8869712948799133,0.966829796632131,0.6083912621070804,0.4754279573242379,0.32551512665075527,0.005010525772581879,0.034428243384216725
adl-01-cam0-rgb,adl,79,2574,0.60295769572258,0.47380299866199493,0.6010339260101318,0.2779681980609894,-0.5628230509473043,0.025529861450195312,0.009503990411758423,0.035033851861953735,0.8803983330726624,0.967078814903895,0.6022003022107203,0.47319804570633545,0.04859757019868245,0.009358951797733047,0.027027894150127026
adl-01-cam0-rgb,adl,81,2640,0.5957947075366974,0.47163550555706024,0.5941683948040009,0.2684321999549866,-0.4585499532856796,0.005586981773376465,0.016705602407455444,0.02229258418083191,0.86341392993927,0.965459277232488,0.5969578768267767,0.47035483003178646,-0.8969247987027024,0.014252116669824094,0.02374989181369927
adl-01-cam0-rgb,adl,83,2706,0.5921135544776917,0.46488191187381744,0.5856740474700928,0.26112864166498184,-1.8101982067306779,0.019835174083709717,0.01786065101623535,0.0019745230674743652,0.8686953186988831,0.9674673775831858,0.5913837892668579,0.4678507617541715,-1.9636129909758124,0.019863415590096318,0.02544388110503486
adl-01-cam0-rgb,adl,85,2772,0.5852134823799133,0.46553637087345123,0.5743765830993652,0.2607133761048317,-3.028615949937391,0.054094135761260986,0.02607518434524536,0.028018951416015625,0.8770409226417542,0.9698552091916403,0.5860866785565488,0.46593546002974173,-3.105395488698727,0.025641950952026198,0.03131136594912702
adl-01-cam0-rgb,adl,87,2838,0.5821940004825592,0.4657600373029709,0.56243497133255,0.260624535381794,-5.501861609413493,0.08639770746231079,0.029719501733779907,0.056678205728530884,0.8729532957077026,0.9700598319371542,0.5804966386262465,0.4652434257201812,-4.573793787601925,0.032600007789991586,0.04067867426645182
adl-01-cam0-rgb,adl,89,2904,0.574245274066925,0.4662451893091202,0.5524875819683075,0.2608610913157463,-6.04716555472491,0.09408438205718994,0.03777801990509033,0.05630636215209961,0.8682461977005005,0.9700290461381277,0.5750037254967206,0.4656287337536413,-6.505157206502419,0.03883117527672733,0.04986891176277418
adl-01-cam0-rgb,adl,91,2970,0.5698071420192719,0.46626871824264526,0.5408768653869629,0.2619336098432541,-8.058518909690855,0.09435266256332397,0.04233017563819885,0.05202248692512512,0.8426018953323364,0.9662198424339294,0.5696723350198746,0.4666413726744707,-8.705774460326817,0.03804306266627781,0.05414891836447109
adl-01-cam0-rgb,adl,93,3036,0.5637122094631195,0.4677870124578476,0.5234365463256836,0.2688298970460892,-11.443957687917937,0.09121370315551758,0.044073134660720825,0.04714056849479675,0.8273005485534668,0.9640308817227682,0.5647602643801528,0.46663765073854624,-11.355745999389468,0.03384577118473131,0.04646046685449998
adl-01-cam0-rgb,adl,95,3102,0.5595898926258087,0.4686543792486191,0.511188805103302,0.27714188396930695,-14.183402938976718,0.07203459739685059,0.031889647245407104,0.04014495015144348,0.8353850245475769,0.9659505784511566,0.5595853399662736,0.46743627537638527,-14.1989641050083,0.029153105371442153,0.04228380812711008
adl-01-cam0-rgb,adl,97,3168,0.5563301742076874,0.4686931371688843,0.499959260225296,0.2886367440223694,-17.3839638074098,0.023518502712249756,0.01100262999534607,0.034521132707595825,0.7897377014160156,0.9580785830815634,0.5550199245219615,0.46922899395614404,-17.2394166102601,0.030470271647234454,0.04215300973359634
adl-01-cam0-rgb,adl,99,3234,0.5500387847423553,0.4720138758420944,0.4886508584022522,0.30526331067085266,-20.210792480367207,0.0038567781448364258,0.032203227281570435,0.03606000542640686,0.7248508334159851,0.9438232481479645,0.5501865058234237,0.4737009673149548,-19.878867251587003,0.036982227713514663,0.043403423193729224
adl-01-cam0-rgb,adl,101,3300,0.5448122620582581,0.48129282891750336,0.47715678811073303,0.3143472969532013,-22.060486904177843,0.01269426941871643,0.048171281814575195,0.060865551233291626,0.6734426021575928,0.9346576531728109,0.5455289839150061,0.48164063692092823,-21.95786169830079,0.0482878491475984,0.043892640572089595
adl-01-cam0-rgb,adl,103,3366,0.5404095947742462,0.4914452135562897,0.4682643711566925,0.32572561502456665,-23.525667177601015,0.03386145830154419,0.07653316855430603,0.04267171025276184,0.6718303561210632,0.9352894425392151,0.5405272874997284,0.49293741351598197,-23.664957370681364,0.06156908162744521,0.04259861857344055
adl-01-cam0-rgb,adl,105,3432,0.5357221066951752,0.5089544355869293,0.4591645896434784,0.3438805043697357,-24.880792760774273,0.03665834665298462,0.07332468032836914,0.03666633367538452,0.6706221103668213,0.9358888268470764,0.5352977576193864,0.5079732984304421,-24.815849493071262,0.07250805528132935,0.03793218718978744
adl-01-cam0-rgb,adl,107,3498,0.5308098793029785,0.5261789858341217,0.450869083404541,0.36031779646873474,-25.73286206550038,0.046319425106048584,0.07312440872192383,0.026804983615875244,0.6625407934188843,0.9352422753969828,0.5302104966723034,0.5255267805222301,-25.640853276757497,0.07375917483717837,0.029743682899516337
adl-01-cam0-rgb,adl,109,3564,0.5251723825931549,0.542689323425293,0.4438146650791168,0.37998589873313904,-26.566742921184233,0.04598882794380188,0.06632399559020996,0.02033516764640808,0.6422421932220459,0.9323868254820505,0.5252689565673012,0.5434773967508622,-26.648276598679878,0.07051001689134728,0.020575241996096297
adl-01-cam0-rgb,adl,111,3630,0.5197125971317291,0.5641529262065887,0.43757592141628265,0.40245234966278076,-26.928536787100594,0.05017611384391785,0.06544995307922363,0.015273839235305786,0.6410955190658569,0.9327365756034851,0.5206498785452407,0.5619410249061914,-27.39685427955366,0.06843489404622603,0.016256037096440558
adl-01-cam0-rgb,adl,113,3696,0.515364795923233,0.5827271342277527,0.43063098192214966,0.42298682034015656,-27.943592956750077,0.045068174600601196,0.0599861741065979,0.014917999505996704,0.5905178189277649,0.9236798286437988,0.5162044225317056,0.5813770286577602,-27.992074591710427,0.06437442382692767,0.014027272364793945
adl-01-cam0-rgb,adl,115,3762,0.5125662088394165,0.5994739234447479,0.42446064949035645,0.4429028183221817,-29.367291064187302,0.03999558091163635,0.05677512288093567,0.016779541969299316,0.5415474772453308,0.9151480893294016,0.5119325885266964,0.6017854080055696,-28.4339375351502,0.0583286062334522,0.013888947801156508
adl-01-cam0-rgb,adl,117,3828,0.5080594420433044,0.623553067445755,0.42341578006744385,0.4658770263195038,-28.22779568933394,0.041765689849853516,0.05534094572067261,0.013575255870819092,0.5086469054222107,0.908898651599884,0.5078343765302132,0.6231661629496192,-28.722443109872987,0.05029744126579966,0.015841063405528245
adl-02-cam0-rgb,adl,43,6214,0.7200968563556671,0.5018801540136337,0.715531200170517,0.37025050818920135,-1.9865433608052516,0.028811991214752197,0.019856125116348267,0.00895586609840393,0.5380175113677979,0.848250945409139,0.7206097079045842,0.5022889035217689,-2.321154833257063,0.023310160275661584,0.007765828118179789
adl-02-cam0-rgb,adl,45,6280,0.7143122255802155,0.5011674463748932,0.7089484632015228,0.3709557354450226,-2.3588300707974774,0.029425382614135742,0.024318426847457886,0.0051069557666778564,0.5468074679374695,0.8499833941459656,0.7134433625322397,0.5005795177636724,-2.4402587126865005,0.016932174473097826,0.005321404970053473
adl-02-cam0-rgb,adl,47,6346,0.7069710493087769,0.49950817227363586,0.6994358003139496,0.3687525987625122,-3.298222500693122,0.014347493648529053,0.011704444885253906,0.0026430487632751465,0.5465784668922424,0.8499035239219666,0.7071329570177828,0.4992254511295974,-2.471552703517277,0.011933069105272164,0.003680608798931173
adl-02-cam0-rgb,adl,49,6412,0.7018752694129944,0.4980674535036087,0.6957022249698639,0.3675183802843094,-2.707228275845009,0.0023807287216186523,0.0024681687355041504,8.744001388549805e-05,0.5270989537239075,0.8440113266309103,0.7016784913612133,0.49822670361954396,-2.4150368057493927,0.008312844172184596,0.002843439604812887
adl-02-cam0-rgb,adl,51,6478,0.6962823867797852,0.49708276987075806,0.6927830874919891,0.3673323839902878,-1.544862391705231,0.012335002422332764,0.0070375800132751465,0.005297422409057617,0.5177295804023743,0.8395018974939982,0.6970799655625305,0.4975832752335116,-2.270711019382846,0.006071499673835119,0.0028098973876986115
adl-02-cam0-rgb,adl,53,6544,0.6936936378479004,0.4972524493932724,0.6889176070690155,0.3674521744251251,-2.1072606443944464,0.0005390644073486328,0.0038017630577087402,0.0032626986503601074,0.5197300314903259,0.8402959704399109,0.6933052680451106,0.49734570086002283,-1.8903515626023113,0.005110442251354062,0.004529441718931316
adl-02-cam0-rgb,adl,55,6610,0.6907419860363007,0.49694372713565826,0.6870265305042267,0.36596184968948364,-1.624826696715562,0.0021424293518066406,0.007628589868545532,0.005486160516738892,0.5324459075927734,0.8477680881818136,0.6905345992866523,0.497569839869226,-1.4246329411661982,0.006286088651392874,0.006499417803504241
adl-02-cam0-rgb,adl,57,6676,0.6879673898220062,0.49900679290294647,0.6855983734130859,0.3661736994981766,-1.021735247052288,0.0008415579795837402,0.010695606470108032,0.009854048490524292,0.549284040927887,0.8559103012084961,0.6885399273979705,0.49803894106701785,-1.235627699902344,0.007813285955618974,0.0061273244552281945
adl-02-cam0-rgb,adl,59,6742,0.6874570846557617,0.4980000853538513,0.684697300195694,0.36082883179187775,-1.1525933284774335,0.00020503997802734375,0.008499205112457275,0.00870424509048462,0.5748795866966248,0.8643557627995809,0.6872348573816793,0.49821704871210626,-1.0982272262038528,0.008227045143837524,0.006905652227855855
adl-02-cam0-rgb,adl,61,6808,0.6856678426265717,0.49785539507865906,0.6836946308612823,0.3584192395210266,-0.8107593022617103,0.0022156834602355957,0.0057769715785980225,0.007992655038833618,0.5833297371864319,0.869848390420278,0.6859689014298566,0.4975455741990689,-0.8673413633385307,0.010289084859740668,0.010854560059386398
adl-02-cam0-rgb,adl,63,6874,0.6854776740074158,0.4971678853034973,0.6830241680145264,0.3561382442712784,-0.9966795476672363,0.005815565586090088,0.012211024761199951,0.006395459175109863,0.6125102639198303,0.8791250586509705,0.6849034936913154,0.496306841894661,-0.8550550508240194,0.01187730506385042,0.015235907587654123
adl-02-cam0-rgb,adl,65,6940,0.6838314533233643,0.4947938024997711,0.6817766726016998,0.3524342477321625,-0.8269349303392558,0.011656641960144043,0.013728201389312744,0.025384843349456787,0.6486820578575134,0.8903838793436686,0.6837674576740751,0.49472670747346104,-0.9711831716232794,0.01332819036075045,0.020413156840708317
adl-02-cam0-rgb,adl,67,7006,0.6819526851177216,0.4926041513681412,0.6790772676467896,0.349319189786911,-1.1496473400678686,0.013017594814300537,0.017233341932296753,0.03025093674659729,0.6807059049606323,0.8985930383205414,0.6821042176706957,0.4937903622399154,-1.123444879021795,0.014848194984130508,0.025726639992230863
adl-02-cam0-rgb,adl,69,7072,0.6802084445953369,0.49281443655490875,0.6765775382518768,0.3483182191848755,-1.4394275769050981,0.01345205307006836,0.014436841011047363,0.027888894081115723,0.7120012640953064,0.9077313939730326,0.6801586592352226,0.49357917433951254,-1.4531566793473811,0.013765104147262883,0.02857685682577484
adl-02-cam0-rgb,adl,71,7138,0.678061842918396,0.4939202666282654,0.6732053160667419,0.34731683135032654,-1.8973414338149401,0.017493844032287598,0.01072835922241211,0.028222203254699707,0.7396160960197449,0.9140593806902567,0.6778997416362093,0.49422065313760266,-1.9537122863172955,0.009431791124921842,0.027687611905011223
adl-02-cam0-rgb,adl,73,7204,0.6750541627407074,0.4953581243753433,0.668935626745224,0.34625688195228577,-2.3498778549635535,0.015072524547576904,0.007336407899856567,0.02240893244743347,0.7603673338890076,0.9208365976810455,0.675510826048912,0.49519507367631505,-2.5708773006041277,0.0065931830055269754,0.021746454558847238
adl-02-cam0-rgb,adl,75,7270,0.6723256707191467,0.49658769369125366,0.6642574667930603,0.3441121131181717,-3.0289657134331827,0.014484226703643799,0.00035649538040161133,0.01484072208404541,0.775206983089447,0.9269701441129049,0.67255703375969,0.49561750398569737,-2.9906356823614932,0.005839729205870517,0.014998983769189723
adl-02-cam0-rgb,adl,77,7336,0.669675886631012,0.4954819530248642,0.6595500111579895,0.3374970406293869,-3.667295944406974,0.01206064224243164,0.0027673840522766113,0.00929325819015503,0.769231915473938,0.9291027983029684,0.6689794949896914,0.49469569751194475,-3.2233705524681624,0.00678793756992785,0.009209127266169613
adl-02-cam0-rgb,adl,79,7402,0.6650436520576477,0.49235524237155914,0.6557118594646454,0.33262163400650024,-3.3434747908889966,0.01836252212524414,0.013833105564117432,0.004529416561126709,0.7049826979637146,0.9209739963213602,0.6646281027948692,0.49217713053350254,-3.2086578218350748,0.009189890963690609,0.005581164901906787
adl-02-cam0-rgb,adl,81,7468,0.6594808399677277,0.488848477602005,0.6519933044910431,0.3266114145517349,-2.642429361054123,0.014188885688781738,0.015524178743362427,0.0013352930545806885,0.698676586151123,0.922357976436615,0.6597032891465462,0.4885749067966033,-2.9613585150937074,0.011748892275285909,0.005872329463174326
adl-02-cam0-rgb,adl,83,7534,0.6541771590709686,0.4847491979598999,0.6474401652812958,0.3233513683080673,-2.390226446977034,0.002817809581756592,0.011100560426712036,0.008282750844955444,0.721003532409668,0.9284618397553762,0.6543044801398263,0.48470344165444823,-2.489247351946231,0.01194317335690253,0.008006383588303724
adl-02-cam0-rgb,adl,85,7600,0.6480186283588409,0.48085592687129974,0.6426479518413544,0.3208911865949631,-1.9229334749539309,0.002995908260345459,0.012166410684585571,0.01516231894493103,0.7453191876411438,0.9347125689188639,0.6484358166203346,0.48198974042227705,-1.7414228001689347,0.010548038400096795,0.011633168051253133
adl-02-cam0-rgb,adl,87,7666,0.6428703665733337,0.4798426330089569,0.6390983462333679,0.3184380978345871,-1.3387573846750536,0.01007014513015747,0.008361995220184326,0.018432140350341797,0.7679054141044617,0.9402774671713511,0.642824826818523,0.48075588518406853,-1.1757063245232442,0.009991525829612422,0.015775262277363675
adl-02-cam0-rgb,adl,89,7732,0.6372631788253784,0.48045608401298523,0.6357423961162567,0.31808438897132874,-0.5366199016508318,0.021994948387145996,0.0047029852867126465,0.01729196310043335,0.7900692224502563,0.9446613589922587,0.6370920077030784,0.481055528054505,-0.6680867395842738,0.012102762858072899,0.020814693077302052
adl-02-cam0-rgb,adl,91,7798,0.6306687295436859,0.4832501709461212,0.6319884955883026,0.3180064857006073,0.4575994320852321,0.04000842571258545,0.016859978437423706,0.023148447275161743,0.810825765132904,0.9496685365835825,0.6311654774915596,0.4825511032239692,-0.060735549164162975,0.01613492638001708,0.02623221665233757
adl-02-cam0-rgb,adl,93,7864,0.6254661083221436,0.48452672362327576,0.6254770457744598,0.3168899714946747,0.003738260539542672,0.0505409836769104,0.02345937490463257,0.027081608772277832,0.8296339511871338,0.9541451235612234,0.6242925817574249,0.48418500419560895,0.6156275150523944,0.017814083661867916,0.029141763717065082
adl-02-cam0-rgb,adl,95,7930,0.6178268790245056,0.48603440821170807,0.6203523576259613,0.31421858072280884,0.842115931098525,0.055546462535858154,0.021047532558441162,0.03449892997741699,0.8465304374694824,0.9583458006381989,0.6173797800685412,0.48547691158401945,1.0420375915308884,0.01815195375190666,0.026323801640308224
adl-02-cam0-rgb,adl,97,7996,0.6107737421989441,0.4859604388475418,0.615815669298172,0.307863250374794,1.6216090097330647,0.0491902232170105,0.017009317874908447,0.03218090534210205,0.8616845011711121,0.9617410699526469,0.6109783124356034,0.4857340304753474,1.2254284569851792,0.015693219580175534,0.02121617848222903
adl-02-cam0-rgb,adl,99,8062,0.6023893654346466,0.4845917820930481,0.6083395481109619,0.3004213571548462,1.8504698054229387,0.01743459701538086,0.005269438028335571,0.012165158987045288,0.8749226927757263,0.9634933968385061,0.6051074190315222,0.4849276498153605,1.3002074550692444,0.009707228832946698,0.016817048385545784
adl-02-cam0-rgb,adl,101,8128,0.6003981828689575,0.4845742732286453,0.6032648980617523,0.29355061054229736,0.8597801469696466,0.003798067569732666,0.00467526912689209,0.0008772015571594238,0.8866785168647766,0.9658198753992716,0.5996509230498103,0.4836622819110937,1.391910445636051,0.004773917652311774,0.0177938432404489
adl-02-cam0-rgb,adl,103,8194,0.5957264602184296,0.4817493408918381,0.5988301932811737,0.2892266511917114,0.9236075076836368,0.01650404930114746,0.0025120675563812256,0.019016116857528687,0.8974636197090149,0.9689657986164093,0.5946726409387786,0.4822445959497833,1.1946465658109422,0.003218267645154677,0.023732419911917123
adl-02-cam0-rgb,adl,105,8260,0.5898595750331879,0.48077492415905,0.593457967042923,0.2865016609430313,1.061129560339193,0.043066322803497314,0.0032966434955596924,0.03976967930793762,0.9073902368545532,0.9719723065694174,0.5896121447994587,0.4806936630954983,0.8821755794782141,0.004679630974154446,0.0336962970562311
adl-02-cam0-rgb,adl,107,8326,0.5839780569076538,0.4805256277322769,0.5867500305175781,0.28419138491153717,0.8088850662819331,0.06351786851882935,0.008516371250152588,0.05500149726867676,0.9160773754119873,0.9746560553709666,0.5840395314868903,0.4801788857101871,0.5352051402325742,0.008900496608767145,0.044638621600675304
adl-02-cam0-rgb,adl,109,8392,0.5770268738269806,0.4812273383140564,0.5781237781047821,0.28300662338733673,0.3170573981833319,0.06771326065063477,0.014592736959457397,0.05312052369117737,0.9239309430122375,0.9770823419094086,0.5769728168006575,0.4813722652661329,0.32991725373241876,0.01303953564528261,0.050247271726657744
adl-02-cam0-rgb,adl,111,8458,0.5702654123306274,0.48224054276943207,0.5695084929466248,0.2829410880804062,-0.2176025904793157,0.06177562475204468,0.01777869462966919,0.04399693012237549,0.9307958483695984,0.9792206784089407,0.5697562108824255,0.4844762448753622,-0.0429080036897689,0.016579739459149225,0.04724233413671511
